ACCOUNT #,METER CAPACITY
09500C001500,5
09500C002400,5
09500C002500,4
08088C060000,5
07070C060000,5
07070C060001,4
09002S112000,4
14001M215500,5
14001M216000,5
14001M216500,4
14001M217000,5
14001M217500,5
14001M218000,5
14001M218500,5
14001M219000,4
08083C000200,5
09500C065000,5
09500C065001,4
09500C070000,5
09500C075000,5
09500C080000,5
09500C085000,5
09500C090000,5
09500C100000,5
09500C105000,5
09500C110000,5
09500C111000,4
09500C112000,4
09500C115000,5
09500C125000,6
09500C125001,4
09500C125100,5
09500C125101,4
09500C135000,5
09500C135001,4
09500C142500,5
09500C142501,4
09500C145000,4
09500C151000,5
09500C155000,5
09500C155001,4
09500C160000,5
09500C165000,5
09500C165001,4
09500C165200,5
09500C165201,4
09500C165300,5
09500C165301,4
09500C165400,5
09500C165401,4
09500C165500,5
09500C165501,4
09500C165600,5
09500C165601,4
09500C165700,5
09500C165701,4
09500C170000,6
09500C170001,4
09500C175003,5
09500C175000,5
09500C175500,5
09500C176000,5
09500C176500,5
09500C178000,5
09500C180000,4
09005S040000,5
09002S085000,5
09002S086000,5
09500C192500,5
09500C195000,5
09500C200000,5
09500C201500,4
09500C202500,5
09500C211000,5
09500C211001,4
09500C213000,4
09500C215000,4
09500C215100,4
09500C215300,5
09500C215400,4
09500C215500,4
09500C217500,5
09500C217800,4
09500C217900,5
09500C218000,5
09500C218500,4
09500C220000,5
09500C227500,5
09500C231200,5
09500C232500,4
09500C232700,4
09500C235000,5
09500C240000,4
09500C245000,4
09500C250000,4
09500C255000,4
09500C260000,4
09500C265000,4
07034C037000,5
07034C037001,4
06006C100400,5
09500C285000,5
09500C285001,4
09500C285100,5
09500C285200,5
09500C285300,5
09500C285400,5
09500C285401,4
09500C287500,4
09500C290000,5
09500C290001,4
09500C292500,4
09500C295000,4
09500C295500,5
09500C296000,5
09500C296001,4
10014S000900,4
10014S001800,4
10014S002000,4
10014S002500,4
10014S003000,4
10014S003500,4
10014S004000,4
10014S004500,4
10014S005000,4
10014S006500,4
10014S007000,4
10014S007500,4
10014S008900,4
10014S009500,4
10014S009900,4
10014S010500,4
10014S011000,4
10014S011500,4
10014S012000,4
10014S012500,4
10014S013000,4
10014S013500,4
10014S014000,4
10014S014500,4
10014S015000,4
10014S015500,4
10014S017500,4
10014S018500,4
10014S019000,4
10014S020000,4
10014S020500,4
10014S021000,4
10014S021500,4
10014S022000,4
10014S022500,4
10014S023000,4
10014S024000,4
10014S024500,4
10014S025000,4
10014S025500,4
10014S026000,4
10014S026500,4
10014S027000,4
10014S028000,4
10014S029600,4
10014S030000,4
10014S031500,4
10014S033000,4
10014S033600,4
10014S034000,4
10014S035000,5
10014S036000,4
10014S037000,4
10014S037500,4
10014S038000,4
10014S038500,4
10014S039000,4
10014S039500,4
10014S040000,4
10014S040500,4
10014S041000,4
10014S042500,4
10014S043000,4
10014S043200,5
10014S043500,4
10014S045500,4
10014S046000,4
10014S046500,4
10014S047000,4
10014S047500,4
10015S000500,4
10015S001000,4
10015S002000,4
10015S003000,4
10015S004500,4
10015S005500,4
10015S006000,4
10015S006500,4
10015S007500,4
10015S009500,4
10015S010500,4
10015S011000,4
10015S013000,4
10015S015000,4
10015S016800,5
10015S018500,4
10015S019500,3
10015S020000,4
10015S022000,4
10015S023000,4
10015S024000,4
10015S025000,4
10015S026000,4
10015S026500,4
10015S032000,4
10015S033000,4
10015S034000,4
10015S034400,4
10015S035500,4
10015S036000,4
10015S037000,4
10015S038500,4
10015S039500,4
10015S040500,4
10015S042000,4
10015S042500,4
10015S043000,4
10015S043500,4
10015S044000,4
10015S044500,4
10015S045000,4
10015S045500,4
10015S046000,4
10015S046500,4
10015S047000,4
10015S047500,4
10015S048000,4
10015S048500,4
10015S049000,4
10015S049500,4
10015S050000,4
10015S051000,4
10015S051500,4
10015S052500,4
10015S056000,4
10015S056500,4
10015S057000,4
10015S058100,5
10015S059000,4
10015S059500,4
10015S059700,4
10015S062000,4
10015S062500,4
10015S063000,4
10015S063500,4
10015S064500,4
10015S065500,4
10015S066000,4
10015S066500,4
10015S067000,4
10016S000500,4
10016S001000,4
10016S001500,4
10016S002000,4
10016S002500,4
10016S003000,4
10016S003500,4
10016S004000,4
10016S004500,4
10016S005000,4
10016S006000,4
10016S008000,4
10016S008500,4
10016S009000,4
10016S010000,4
10016S011000,4
10016S011500,4
10016S012000,4
10016S012500,4
10016S013000,4
10016S013500,4
10016S014000,4
10016S014500,4
10016S015000,4
10016S015500,4
10016S016000,4
10016S016500,4
10016S017000,4
10016S017500,4
10016S018000,4
10016S018500,4
10016S020000,4
10016S021000,4
10016S022000,4
10016S022500,4
10016S023000,4
10016S023500,4
10016S024000,4
10016S025000,4
10016S025500,4
10016S026000,4
10016S026500,4
10016S027000,4
10016S027500,4
10016S028000,4
10016S028500,4
10016S029000,4
10016S029500,4
10016S030000,4
10016S030500,4
10016S031000,4
10016S031500,4
10016S032000,4
10016S032500,4
10016S033000,4
10016S034000,4
10016S035000,4
10016S036500,4
10016S037500,4
10016S038000,4
10016S039000,4
10016S039500,4
10016S040000,4
10016S040500,4
10016S042000,4
10016S042500,4
10016S043000,4
10016S044000,4
10016S044500,4
10016S045000,4
10016S045500,4
10016S046000,4
10016S046500,4
10016S047000,4
10016S047500,4
10017S000500,4
10017S001000,4
10017S001500,4
10017S002000,4
10017S002500,4
10017S003000,4
10017S003500,4
10017S004000,4
10017S004500,4
10017S005000,4
10017S005500,4
10017S006000,4
10017S006500,4
10017S007000,4
10017S007500,4
10017S008000,4
10017S008500,4
10017S009000,4
10017S009500,4
10017S010000,4
10017S010500,4
10017S011000,4
10017S011500,4
10017S012000,4
10017S013500,4
10017S014500,4
10017S015000,4
10017S015500,4
10017S016000,4
10017S016500,4
10017S017000,4
10017S018000,4
10017S018500,4
10017S019000,4
10017S019500,4
10017S020000,4
10017S020500,4
10017S021000,4
10017S021500,4
10017S022000,4
10017S022500,5
10017S023500,4
10017S024000,4
10017S024500,4
10017S025000,4
10017S025500,4
10017S026000,4
10017S026500,4
10017S027000,4
10017S027500,4
10017S028000,4
10017S028500,4
10017S029000,4
10017S029500,4
10017S030000,4
10017S030500,4
10017S031000,4
10017S031500,4
10017S032500,4
10017S033000,4
10017S033500,4
10017S034000,4
10017S034500,4
10017S035000,4
10017S035500,4
10017S036000,4
10017S036500,4
10017S037000,4
10017S037500,4
10017S038000,4
10017S038500,4
10017S039000,4
10017S039500,4
10017S040000,4
10017S040500,4
10017S041000,4
10017S042000,4
10017S043000,4
10017S043500,4
10017S044000,4
10017S044500,4
10017S045000,4
10017S045500,4
10017S046500,4
10017S047000,4
10017S047500,4
10017S049000,4
10017S049500,4
10017S051000,4
10017S051500,4
10017S052500,4
10017S054000,4
10017S055000,4
10017S055500,4
10017S056000,4
10017S056500,4
10017S057000,4
10017S057500,4
10017S058000,4
10017S060000,4
10017S062500,4
10017S063000,4
10017S064000,4
10017S065000,4
10017S065500,4
10017S066000,4
10017S066500,4
10017S067000,4
10017S067500,4
10018S000500,4
10018S001000,4
10018S002000,4
10018S003000,4
10018S003500,4
10018S004500,4
10018S005000,4
10018S006000,4
10018S006500,4
10018S007000,4
10018S007500,4
10018S008000,4
10018S008500,4
10018S009000,4
10018S009500,4
10018S010000,4
10018S010500,4
10018S011000,4
10018S011500,4
10018S012000,4
10018S012500,4
10018S013000,4
10018S013500,4
10018S015000,4
10018S015500,4
10018S016000,4
10018S016500,4
10018S017000,4
10018S017500,4
10018S018500,4
10018S019000,4
10018S019500,4
10018S020000,4
10018S020500,4
10018S021000,4
10018S021500,4
10018S022000,4
10018S022500,4
10018S023000,4
10018S023500,4
10018S024000,4
10018S024500,4
10018S025000,4
10018S028000,4
10018S029000,4
10018S031000,4
10018S034000,4
10018S037500,4
10018S038500,5
10018S041500,4
10018S042000,4
10018S043000,4
10018S044000,4
10018S046000,4
10018S047000,4
10018S048000,4
10018S049000,4
10018S050000,4
10018S050500,4
10018S051000,4
10018S051500,4
10018S052000,4
10018S052500,4
10018S053500,4
10018S054000,4
10018S054500,4
10018S054700,4
10018S055000,4
10018S055500,4
10018S056000,4
10018S056500,4
10018S057000,4
10018S058000,4
10018S059000,4
10018S060000,4
10018S061000,4
10018S061500,4
10018S062000,4
10018S062500,4
10018S063000,4
10018S063500,4
10018S064000,4
10018S064500,4
10018S065000,4
10018S065500,4
10018S066000,4
10018S066500,4
10018S069000,4
10018S069500,4
10018S070000,4
10018S070500,4
10018S071000,4
10018S071500,4
10018S072000,4
10018S072500,4
10018S073500,4
10018S074000,4
10018S075500,4
10018S076000,4
10018S076500,4
10018S077000,4
10019S000500,4
10019S001000,4
10019S001500,4
10019S002000,4
10019S002500,4
10019S003000,4
10019S003500,4
10019S004000,4
10019S004500,4
10019S005000,4
10019S005500,4
10019S006000,4
10019S007000,4
10019S008000,4
10019S008500,4
10019S009000,4
10019S009500,4
10019S010000,4
10019S010500,4
10019S011000,4
10019S011500,4
10019S012000,4
10019S012500,4
10019S013500,4
10019S014000,4
10019S014500,4
10019S015000,4
10019S015500,4
10019S016000,4
10019S016500,4
10019S017000,4
10019S017500,4
10019S018000,4
10019S018500,4
10019S019000,4
10019S019500,4
10019S020000,4
10019S020500,4
10019S021000,4
10019S021500,4
10019S022000,4
10019S024000,4
10019S025000,4
10019S027000,4
10019S027500,4
10019S029000,4
10019S029500,4
10019S030000,4
10019S031500,4
10019S034000,4
10019S034500,4
10019S035000,4
10019S035500,4
10019S036000,4
10019S036500,4
10019S037000,4
10019S037500,4
10019S038000,4
10019S038500,4
10019S039000,4
10019S039500,4
10019S040000,4
10019S040500,4
10019S041000,4
10019S041500,4
10019S042000,4
10019S042500,4
10019S043500,4
10019S044500,4
10019S045000,4
10019S045500,4
10019S046000,4
10019S047000,5
10019S048000,4
10019S048500,4
10019S049000,4
10019S049500,4
10019S050000,4
10019S050500,4
10019S051000,4
10019S052000,4
10019S052500,4
10019S053000,4
10019S054000,4
10019S054500,4
10019S055000,4
10019S055500,4
10019S056000,4
10019S056500,4
10019S057000,4
10019S057500,4
10019S058000,4
10019S058500,4
10019S059000,4
10019S059500,4
10019S060000,4
10019S060500,4
10019S062000,4
10019S063000,4
10019S063500,4
10019S064000,4
10019S064500,4
10019S065000,4
10021S000500,4
10021S001000,4
10021S001500,4
10021S002000,4
10021S002500,4
10021S003000,4
10021S003500,4
10021S004000,4
10021S004500,4
10021S005500,4
10021S006000,4
10021S007000,4
10021S007500,4
10021S008000,4
10021S008500,4
10021S009000,4
10021S009500,4
10021S010000,4
10021S011000,4
10021S011500,4
10021S012000,4
10021S012500,4
10021S013000,4
10021S013500,4
10021S014000,4
10021S014500,4
10021S015500,4
10021S016000,4
10021S017000,4
10021S017500,4
10021S017700,4
10021S018000,4
10021S018200,4
10021S019000,4
10021S020000,4
10021S020100,4
10021S020200,4
10021S023000,4
10021S025000,4
10021S030000,4
10021S031500,4
10021S032000,4
10021S032500,4
10021S033000,4
10021S033500,4
10023S000500,4
10023S001000,4
10023S001500,4
10023S002000,4
10023S003000,4
10023S005000,4
10023S005500,4
10023S006000,4
10023S007500,4
10023S008000,4
10023S008500,4
10023S010000,4
10023S010500,4
10023S011000,4
10023S011500,4
10023S012000,4
10023S012500,4
10023S013500,4
10023S014000,4
10023S014500,4
10023S015500,4
10023S016500,4
10023S017500,4
10023S018000,4
10023S018500,4
10023S020000,4
10023S020500,4
10023S021000,4
10023S021500,4
10023S022000,4
10023S023000,4
10023S024000,4
10023S024500,4
10023S026000,4
10023S026500,4
10023S027500,4
10023S028000,4
10023S028500,4
10023S029000,4
10023S030000,4
10023S030500,4
10023S031000,4
10023S031500,4
10023S032000,4
10023S032500,4
10023S033500,4
10023S034000,4
10023S035000,4
10023S035500,4
10023S036000,4
10023S036500,4
10023S037000,4
10023S037500,4
10023S038000,4
10023S038500,4
10023S039000,4
10023S041500,4
10023S042000,4
10023S042500,4
10023S043000,4
10023S043500,4
10023S044000,4
10023S045000,4
10023S045500,4
10023S046000,4
10023S046500,4
10023S048500,4
10023S049000,4
10023S049500,4
10023S050000,4
10023S050500,4
10023S052000,4
10023S052500,4
10023S053000,4
10023S053500,4
10023S054000,4
10023S054500,4
10024S000500,4
10024S001000,4
10024S001500,4
10024S002000,4
10024S002500,4
10024S003000,4
10024S003500,4
10024S004000,4
10024S004500,4
10024S005500,4
10024S006500,4
10024S008000,4
10024S008500,4
10024S009000,4
10024S009500,4
10024S010000,4
10024S010500,4
10024S011500,4
10024S012000,4
10024S012500,4
10024S013000,4
10024S013500,4
10024S014000,4
10024S014500,4
10024S015500,4
10024S016000,4
10024S016500,4
10024S017000,4
10024S017500,4
10024S018500,4
10024S019000,4
10024S019500,4
10024S020000,4
10024S020500,4
10024S021000,4
10024S021500,4
10024S022000,4
10024S022500,4
10024S023000,4
10024S023500,4
10024S024000,4
10024S024500,4
10024S025000,4
10024S025500,4
10024S026000,4
10024S026500,4
10024S027500,4
10024S028500,4
10024S029000,4
10024S029500,4
10024S030000,4
10024S030500,4
10024S031000,4
10024S031500,4
10024S032000,4
10024S033000,4
10024S033500,4
10024S034000,4
10024S034500,4
10024S035000,4
10024S035500,4
10024S036000,4
10024S037000,4
10024S037500,4
10024S038000,4
10024S038500,4
10024S039000,4
10024S039500,4
10024S041000,4
10024S041500,4
10024S042000,4
10024S042500,4
10024S043000,4
10024S043500,4
10024S044000,4
10024S044500,4
10024S046000,4
10024S047500,4
10024S048000,4
10024S048500,4
10024S049000,4
10024S049500,4
10024S050000,4
10024S050500,4
10024S051000,4
10024S051500,4
10024S054000,4
10024S054500,4
10024S055000,4
10024S055500,4
10024S056500,4
10024S057000,4
10024S057500,4
10024S058500,4
10024S059000,4
10024S059500,4
10024S060000,4
10024S060500,4
10024S061000,4
10024S062500,4
10024S064000,4
10024S064500,4
10024S065000,4
10024S065500,4
10024S066000,4
10024S066500,4
10024S067000,4
10025S000500,4
10025S001000,4
10025S001500,4
10025S002000,4
10025S002500,4
10025S003000,4
10025S003500,4
10025S004000,4
10025S004500,4
10025S005500,4
10025S006000,4
10025S007000,4
10025S007500,4
10025S010000,4
10025S010500,4
10025S011000,4
10025S011500,4
10025S012500,4
10025S013500,4
10025S014000,4
10025S014500,4
10025S015000,4
10025S015500,4
10025S016000,4
10025S017500,4
10025S018000,4
10025S018500,4
10025S019000,4
10025S020000,4
10025S020500,4
10025S021000,4
10025S021500,4
10025S022000,4
10025S022500,4
10025S023000,4
10025S024000,4
10025S024500,4
10025S025000,4
10025S025500,4
10025S026000,4
10025S027000,4
10025S027500,4
10025S028500,4
10025S029000,4
10025S029500,4
10025S030000,4
10025S030500,4
10025S031000,4
10025S031500,4
10025S032000,4
10025S032500,4
10025S033000,4
10025S033500,4
10025S034000,4
10025S034500,4
10025S038600,5
10025S039000,4
10025S040000,4
10025S040100,5
10025S040500,4
10025S041000,4
10025S042000,4
10025S042500,4
10025S043000,4
10025S044000,4
10025S045000,4
10025S045500,4
10025S046000,4
10025S046500,4
10025S047000,4
10025S047500,4
10025S048000,4
10025S048500,4
10025S049000,4
10025S049500,4
10025S050000,4
10025S050500,4
10025S051000,4
10025S051500,4
10025S052000,4
10025S053000,4
10025S053500,4
10025S054000,4
10025S054500,4
10025S055000,4
10025S055500,4
10025S056000,4
10025S056500,4
10025S057000,4
10025S057500,4
10025S058000,4
10025S059000,4
10025S059500,4
10025S060000,4
10025S060500,4
10025S061000,4
10025S061500,4
10025S062000,4
10025S062500,4
10025S063000,4
10025S064000,4
10025S064500,4
10025S065000,4
10026S000500,4
10026S001000,4
10026S001500,4
10026S002000,4
10026S002500,4
10026S004500,4
10026S005000,4
10026S005500,4
10026S006000,4
10026S006300,5
10026S006500,4
10026S007500,4
10026S008000,4
10026S008500,4
10026S009000,4
10026S009500,4
10026S010000,4
10026S010500,4
10026S011000,4
10026S011500,4
10026S012000,4
10026S012500,4
10026S013000,4
10026S014000,4
10026S014500,4
10026S015000,4
10026S015500,4
10026S016000,4
10026S016500,4
10026S017000,4
10026S017500,4
10026S018000,4
10026S018500,5
10026S018501,4
10026S019000,5
10026S038000,4
10026S038500,4
10026S039000,4
10026S039500,4
10026S040000,4
10026S041000,4
10026S041300,4
10026S041500,4
10026S042000,4
10026S042500,4
10026S043000,4
10026S044000,4
10026S044500,4
10026S045000,4
10026S045500,4
10026S046000,4
10026S046500,4
10026S047000,4
10026S047500,4
10026S048000,4
10026S048500,4
10026S049000,4
10026S051000,4
10026S051500,4
10026S052000,4
10026S052500,4
10026S053000,4
10026S054000,4
10026S054500,4
10026S056500,4
10026S057500,4
10027S000500,4
10027S001000,4
10027S001500,4
10027S002000,4
10027S002500,4
10027S003000,4
10027S003500,4
10027S004000,4
10027S004500,4
10027S005000,4
10027S005500,4
10027S006000,4
10027S006500,4
10027S007500,4
10027S008000,4
10027S009000,4
10027S010000,4
10027S011000,4
10027S012000,4
10027S013000,4
10027S013500,4
10027S014000,4
10027S014500,4
10027S015000,4
10027S015500,4
10027S016000,4
10027S016500,4
10027S017000,4
10027S018500,4
10027S019000,4
10027S019500,4
10027S020600,4
10027S021000,4
10027S021500,4
10027S022000,4
10027S022500,4
10027S023000,4
10027S023500,4
10027S024000,4
10027S024500,4
10027S025000,4
10027S025500,4
10027S026000,4
10027S027000,4
10027S027500,4
10027S028000,4
10027S028500,4
10027S029500,4
10027S030000,4
10027S031000,4
10027S031500,4
10027S032000,4
10027S032500,4
10027S033000,4
10027S033500,4
10027S034000,4
10027S034500,4
10027S035000,4
10027S035500,4
10027S036000,4
10027S036500,4
10027S037000,4
10027S037500,4
10027S038000,4
10027S039000,4
10027S039500,4
10027S040000,4
10027S040500,4
10027S041000,4
10027S041500,4
10027S042000,4
10027S042500,4
10027S043000,4
10027S043500,4
10027S044000,4
10027S044500,4
10027S045000,4
10027S045500,4
10027S046000,4
10027S046500,4
10027S047500,4
10027S048000,4
10027S048500,4
10027S049000,4
10027S050500,4
10027S053500,4
10027S053000,5
10027S054000,4
10027S054500,4
10027S055000,4
10027S055500,4
10027S056000,4
10027S056500,4
10027S057000,4
10027S058000,4
10027S058500,4
10027S059000,4
10027S059500,4
10027S060000,4
10027S060500,4
10027S062500,4
10027S077000,4
10027S079000,4
10028S000500,4
10028S001500,4
10028S003000,4
10028S004500,4
10028S006000,4
10028S008000,4
10028S008500,4
10028S009500,4
10028S010000,4
10028S011000,4
10028S012000,4
10028S013000,4
10028S023500,4
10028S026000,4
10028S027500,4
10028S036000,4
10028S036500,4
10028S037000,4
10028S037500,4
10028S038000,4
10028S039000,4
10028S042000,4
10028S044000,4
10028S049000,4
10028S049500,4
10028S052000,4
10028S052500,4
10028S071500,4
10028S072000,4
10028S072500,4
10028S074000,4
10028S075000,4
10028S075500,4
10028S076000,4
10028S076500,4
10028S077000,4
10028S077500,4
10028S078000,4
10028S079000,4
10028S080000,4
10028S080500,4
10028S081000,4
10028S081500,4
10028S083000,4
10028S083500,4
10028S084000,4
10028S085000,4
10028S085500,4
10028S086000,4
10028S087000,4
10028S088000,4
10028S091000,4
10028S092000,4
10028S092500,4
10028S093000,4
10028S093500,4
10028S094000,4
10028S094500,4
10030S000500,4
10030S001000,4
10030S001500,4
10030S002000,4
10030S003000,4
10030S003500,4
10030S004000,4
10030S004500,4
10030S005000,4
10030S005500,4
10030S007500,4
10030S008500,4
10030S009500,4
10030S010000,4
10030S012000,4
10030S012500,4
10030S013500,4
10030S014500,4
10030S015000,4
10030S015500,4
10030S016000,4
10030S017000,4
10030S017500,4
10030S018000,4
10030S018500,4
10030S019000,4
10030S020000,4
10030S020500,4
10030S021000,4
10030S021500,4
10030S022000,4
10030S022500,4
10030S023000,4
10030S023500,4
10030S024000,4
10030S024500,4
10030S025000,4
10030S025500,4
10030S026000,4
10030S026500,4
10030S027000,4
10030S027500,4
10030S028000,4
10030S028500,4
10030S029000,4
10030S029500,4
10030S030000,4
10030S030500,4
10030S031000,4
10030S031500,4
